budget_project_id,logic1_point,logic1_reason
2778,2.0,outcomeが不明確で、事業の成果が見えにくい。
6928,3.0,研究成果の周知がoutcomeとして設定されているが、具体的な成果が不明確。
6533,1.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2305,2.0,保険財政の健全化がoutcomeとして設定されているが、具体的な成果が不明確。
2842,1.0,outcomeが設定されておらず、事業の成果が不明確であるため。
7737,2.0,工程表の作成がoutcomeとして設定されているが、具体的な成果が不明確。
1986,3.0,普及啓発がoutcomeとして設定されているが、具体的な成果が不明確。
2222,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
20663,2.0,工程表の作成がoutcomeとして設定されているが、具体的な成果が不明確。
6893,3.0,重症化予防事業の実施人数がoutcomeとして設定されているが、具体的な成果が不明確。
573,4.0,支援の継続性がoutcomeとして具体的に示されているため。
2741,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2712,3.0,支援給付受給者数がoutcomeとして設定されているが、具体的な成果が不明確。
6543,3.0,参加人数がoutcomeとして設定されているが、具体的な成果が不明確。
6946,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
6514,3.0,交流会の満足度がoutcomeとして設定されているが、具体的な成果が不明確。
6913,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
3001,2.0,調査票回収率がoutcomeとして設定されているが、具体的な成果が不明確。
6477,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
7382,3.0,認知症サポーターの養成数がoutcomeとして設定されているが、具体的な成果が不明確。
2796,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
21028,3.0,広報用コンテンツの閲覧数がoutcomeとして設定されているが、具体的な成果が不明確。
2809,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2841,1.0,outcomeが設定されておらず、事業の成果が不明確であるため。
6939,2.0,第三者提供件数がoutcomeとして設定されているが、具体的な成果が不明確。
6948,3.0,オンライン環境を活用している都道府県数がoutcomeとして設定されているが、具体的な成果が不明確。
2864,4.0,具体的な評価指標が示されており、outcomeも具体的であるため。
21058,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
6934,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
569,3.0,outcomeが設定されておらず、事業の成果が不明確であるため。
564,4.0,復旧が完了した事業所数が具体的に示されており、outcomeも具体的であるため。
6912,3.0,参加者数がoutcomeとして設定されているが、具体的な成果が不明確。
2751,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
21029,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2784,4.0,具体的な養成人数が示されており、outcomeも具体的であるため。
2798,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
566,3.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2713,3.0,地域移行者数がoutcomeとして設定されているが、具体的な成果が不明確。
2723,3.0,調査実施市区町村数がoutcomeとして設定されているが、具体的な成果が不明確。
6487,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
6522,3.0,参加延べ人数がoutcomeとして設定されているが、具体的な成果が不明確。
6925,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
7740,3.0,好事例報告件数がoutcomeとして設定されているが、具体的な成果が不明確。
2860,3.0,システム改修の完了割合がoutcomeとして設定されているが、具体的な成果が不明確。
6486,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
6929,3.0,養成数がoutcomeとして設定されているが、具体的な成果が不明確。
2725,3.0,設置市区町村数がoutcomeとして設定されているが、具体的な成果が不明確。
20884,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2664,3.0,相談件数がoutcomeとして設定されているが、具体的な成果が不明確。
20993,3.0,採用率の増がoutcomeとして設定されているが、具体的な成果が不明確。
20895,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
6943,3.0,充足率がoutcomeとして設定されているが、具体的な成果が不明確。
2732,3.0,研修の満足度がoutcomeとして設定されているが、具体的な成果が不明確。
5653,3.0,応答率がoutcomeとして設定されているが、具体的な成果が不明確。
19699,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
2192,3.0,対象者数がoutcomeとして設定されているが、具体的な成果が不明確。
2306,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
19916,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
6935,3.0,outcomeが設定されておらず、事業の成果が不明確であるため。
6506,3.0,周知先団体数がoutcomeとして設定されているが、具体的な成果が不明確。
6944,3.0,評価点の改善がoutcomeとして設定されているが、具体的な成果が不明確。
6510,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
2269,3.0,黒字率がoutcomeとして設定されているが、具体的な成果が不明確。
2999,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
7744,3.0,策定数がoutcomeとして設定されているが、具体的な成果が不明確。
2289,3.0,有効回答率がoutcomeとして設定されているが、具体的な成果が不明確。
6931,3.0,地域間格差の解消がoutcomeとして設定されているが、具体的な成果が不明確。
5722,3.0,プラン策定件数がoutcomeとして設定されているが、具体的な成果が不明確。
6492,4.0,具体的な支援内容が示されており、outcomeも具体的であるため。
2848,3.0,outcomeが設定されておらず、事業の成果が不明確であるため。
18695,3.0,閲覧者数がoutcomeとして設定されているが、具体的な成果が不明確。
6538,3.0,outcomeが設定されておらず、事業の成果が不明確であるため。
6936,3.0,市町村数がoutcomeとして設定されているが、具体的な成果が不明確。
6945,3.0,登録数がoutcomeとして設定されているが、具体的な成果が不明確。
2998,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
20989,3.0,採用率の増がoutcomeとして設定されているが、具体的な成果が不明確。
2750,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2301,3.0,提供件数がoutcomeとして設定されているが、具体的な成果が不明確。
6949,3.0,伴走支援を実施した市町村数がoutcomeとして設定されているが、具体的な成果が不明確。
6911,3.0,執行実績がoutcomeとして設定されているが、具体的な成果が不明確。
6505,3.0,参加地方公共団体数がoutcomeとして設定されているが、具体的な成果が不明確。
20729,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2319,3.0,策定件数がoutcomeとして設定されているが、具体的な成果が不明確。
2872,3.0,公表制度支援事業を行った都道府県数がoutcomeとして設定されているが、具体的な成果が不明確。
2180,3.0,受講者数がoutcomeとして設定されているが、具体的な成果が不明確。
6482,3.0,支払実績件数がoutcomeとして設定されているが、具体的な成果が不明確。
6986,3.0,参加者数がoutcomeとして設定されているが、具体的な成果が不明確。
6984,3.0,講義のテーマ数がoutcomeとして設定されているが、具体的な成果が不明確。
6985,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
2721,3.0,研修満足度がoutcomeとして設定されているが、具体的な成果が不明確。
7745,3.0,生産性向上の成果が確認された事業者の割合がoutcomeとして設定されているが、具体的な成果が不明確。
6951,2.0,outcomeが設定されておらず、事業の成果が不明確であるため。
20908,3.0,離職率の低下がoutcomeとして設定されているが、具体的な成果が不明確。
20919,2.0,outcomeが事業の本質的な解決に直結していない。
3721,3.0,outcomeが具体的であるが、事業の本質的な解決に直結しているか不明。
2279,1.0,outcomeが設定されておらず、事業の効果が不明。
2743,2.0,outcomeが事業の本質的な解決に直結していない。
2850,3.0,outcomeが具体的であるが、事業の本質的な解決に直結しているか不明。
